end,start,days,portfolio_return,factor_return,specific_return,fixed_weight_return,buy_and_hold_return,benchmark_return,ex_ante_factor_variance,ex_ante_specific_variance,ex_ante_total_variance,contrib_equity,contrib_rates_level,contrib_rates_slope,contrib_credit,contrib_commodity,contrib_dollar,impact,fees,shortfall,predicted,realised,residual
2015-08-31,2015-07-31,21,-0.04676127041,-0.04761231718,0.0008510467735,-0.0463375108,-0.04694145485,-0.02155058958,0.0004834324977,2.400572329e-05,0.0005074382209,-0.04577440068,-0.001254355971,0.0003782321067,-0.0002031594661,-0.0005660163339,-0.0001926168301,0.0002249955645,0,0.0002249955645,0.0002249955645,0.0002249955645,0
2015-09-30,2015-08-31,21,-0.007551527795,-0.01137410621,0.00382257842,-0.006437180036,-0.007821895552,-0.01390765386,0.000501598625,5.839578849e-06,0.0005074382038,-0.01689714109,0.009611342184,-0.004495387671,0.0002637635123,0.0001567731361,-1.345628697e-05,0.0004950013357,0,0.0004950013357,0.0004950013357,0.0004950013357,0
2015-10-30,2015-09-30,21,0.01915744048,0.01500474658,0.0041526939,0.01889740923,0.0191407761,0.02677129633,0.0005037586721,3.679520126e-06,0.0005074381922,0.02081957918,-0.01175140356,0.006159557448,-0.000188804444,-3.879952552e-06,-3.030209798e-05,0.0006416619254,0,0.0006416619254,0.0006416619254,0.0006416619254,2.168404345e-19
2015-11-30,2015-10-30,19,-0.005780689111,-0.01158374896,0.005803059848,-0.005764080159,-0.005855204167,-0.01273877913,0.0005014324703,6.005735859e-06,0.0005074382061,-2.340794044e-05,-0.01432746829,0.002876540903,7.126680195e-05,-5.483114541e-05,-0.0001258492891,0.0006914414963,0,0.0006914414963,0.0006914414963,0.0006914414963,-1.084202172e-19
2015-12-31,2015-11-30,22,-0.00930321386,-0.01357870493,0.00427549107,-0.008157489011,-0.009815828767,-0.0188928765,0.0005019821372,5.456067334e-06,0.0005074382045,-0.009685149688,-0.008871020958,0.004357935761,0.0003448598585,0.0001259387328,0.0001487313642,0.0005607053461,0,0.0005607053461,0.0005607053461,0.0005607053461,0
2016-01-29,2015-12-31,16,-0.00906240574,-0.01335226821,0.004289862467,-0.01018999098,-0.009391143812,-0.01857166013,0.0005009577597,6.480438769e-06,0.0005074381985,-0.04093741572,0.03383467084,-0.006941915745,6.238289739e-05,0.0003376823436,0.0002923271693,2.109557013e-05,0,2.109557013e-05,2.109557013e-05,2.109557013e-05,-3.388131789e-21
2016-02-29,2016-01-29,20,0.01383601927,0.01139468672,0.002441332545,0.01462720879,0.01377346756,0.0142786628,0.0005009414784,6.496720538e-06,0.000507438199,-0.0002830953963,0.009323930903,0.002376584812,-0.0001762795501,0.0001964900274,-4.294407562e-05,7.726879766e-05,0,7.726879766e-05,7.726879766e-05,7.726879766e-05,5.421010862e-20
2016-03-31,2016-02-29,22,0.000607843146,-0.00116885566,0.001776698806,0.0006473512305,0.0003334432,0.03523531499,0.0005023880517,5.050143881e-06,0.0005074381956,-5.282508213e-05,0.0008402271524,-0.001902673512,-5.52573564e-06,-3.846057908e-05,-9.597903471e-06,0.0003778479549,0,0.0003778479549,0.0003778479549,0.0003778479549,-5.421010862e-20
2016-04-29,2016-03-31,21,1.951601546e-05,-0.003717651785,0.003737167801,3.410169556e-05,-0.0001489115315,0.01843892923,0.0005021590595,5.279131967e-06,0.0005074381915,-5.42680135e-05,-0.00486240459,0.0006938559572,-0.0001231626395,0.0004212761893,0.0002070513108,5.560545592e-06,0,5.560545592e-06,5.560545592e-06,5.560545592e-06,-4.235164736e-21
2016-05-31,2016-04-29,21,0.005298898255,0.002408377266,0.002890520988,0.005511885824,0.0051662097,-0.00489803302,0.0005043660803,3.072125036e-06,0.0005074382054,0.003273828798,-0.007071833906,0.006242834782,2.320140061e-05,-0.0002475782433,0.000187924436,0.0001732123625,0,0.0001732123625,0.0001732123625,0.0001732123625,0
2016-06-30,2016-05-31,22,0.05954745847,0.04405490439,0.01549255407,0.05993937244,0.06077304796,0.03123892463,0.0004214533832,8.598481157e-05,0.0005074381948,-0.0003497728001,0.04222869031,-0.00137895203,-0.0009225490288,0.004042814329,0.0004346736185,0.0006804280993,0,0.0006804280993,0.0006804280993,0.0006804280993,1.084202172e-19
2016-07-29,2016-06-30,20,0.02985844944,0.02600462561,0.003853823832,0.03024041849,0.02998494126,0.01692414838,0.000500918019,6.520210582e-06,0.0005074382296,0.01536511189,0.002033430033,0.00950218157,2.154185135e-05,-0.0009733984344,5.575870125e-05,0.0009297867232,0,0.0009297867232,0.0009297867232,0.0009297867232,1.084202172e-19
2016-08-31,2016-07-29,23,-0.001996628148,-0.00300703315,0.001010405002,-0.001775022265,-0.002218604053,0.0004161935521,0.0005019166249,5.521586295e-06,0.0005074382112,0.001601727831,-0.01411154488,0.009143727989,0.0002727328248,0.0002128898107,-0.0001265667256,9.104391593e-05,0,9.104391593e-05,9.104391593e-05,9.104391593e-05,0
2016-09-30,2016-08-31,21,-0.005377740213,-0.004200928885,-0.001176811328,-0.005003784895,-0.005967723346,0.007619246276,0.0004665854859,4.085271802e-05,0.0005074382039,0.001331193555,-0.001096587452,-0.006344296776,-0.0001575995761,0.001962471398,0.0001038899662,0.0007713621403,0,0.0007713621403,0.0007713621403,0.0007713621403,-1.084202172e-19
2016-10-31,2016-09-30,20,-0.04199507409,-0.04287090291,0.0008758288199,-0.04209607526,-0.04135473379,-0.02430703799,0.0005010504915,6.387736052e-06,0.0005074382275,-0.01196410563,-0.02168916713,-0.008087282993,-0.0005719966805,0.0001079990121,-0.0006663494843,0.0001589584092,0,0.0001589584092,0.0001589584092,0.0001589584092,-2.710505431e-20
2016-11-30,2016-10-31,20,-0.01703313793,-0.02869487609,0.01166173816,-0.01897717455,-0.01739449111,-0.01518637522,0.0004945347949,1.290343985e-05,0.0005074382347,0.02169431741,-0.045363028,-0.002361468338,-0.002436083467,0.0004654779672,-0.0006940916666,0.0001243903378,0,0.0001243903378,0.0001243903378,0.0001243903378,-2.710505431e-20
2016-12-30,2016-11-30,21,0.01414551068,0.01664108406,-0.002495573385,0.01428508303,0.01409340135,0.00759002108,0.0005000492881,7.38899555e-06,0.0005074382836,0.007422477461,-0.001704374325,0.0002950894565,0.01097063577,0.0003039150299,-0.0006466593329,0.0002606453262,0,0.0002606453262,0.0002606453262,0.0002606453262,0
2017-01-31,2016-12-30,19,0.00216067689,0.007979646155,-0.005818969266,0.002317499278,0.002033641997,0.01434269598,0.0004723777105,3.506051384e-05,0.0005074382244,0.009726141329,3.857566667e-05,-0.0004392349557,0.0003956695102,-6.452938534e-05,-0.001676976009,0.0002782450093,0,0.0002782450093,0.0002782450093,0.0002782450093,-5.421010862e-20
2017-02-28,2017-01-31,19,0.01536595771,0.02343899205,-0.008073034341,0.01548276977,0.01540273579,0.01519998668,0.0004721719059,3.526629736e-05,0.0005074382032,0.02262919841,0.0004292002598,-0.0004008314708,0.0009449189538,-3.429219752e-05,-0.0001292019046,4.366793773e-05,0,4.366793773e-05,4.366793773e-05,4.366793773e-05,0
2017-03-31,2017-02-28,23,-0.0002218585247,0.000157607034,-0.0003794655588,-0.0001558382296,-0.0004858006682,0.0004974700437,0.0005031937731,4.244476572e-06,0.0005074382497,0.001357260382,-8.920368102e-05,2.896031882e-05,-0.001111671777,1.753676629e-05,-4.527497463e-05,0.0001095831569,0,0.0001095831569,0.0001095831569,0.0001095831569,-1.355252716e-20
2017-04-28,2017-03-31,19,0.009677632563,0.009878813281,-0.0002011807175,0.009713123941,0.009607201054,0.009792035974,0.0005010933984,6.344804907e-06,0.0005074382033,0.007983910468,0.0006696941191,7.599729629e-06,0.001086328603,0.0001289978557,2.282504969e-06,0.0001069855206,0,0.0001069855206,0.0001069855206,0.0001069855206,2.710505431e-20
2017-05-31,2017-04-28,22,0.01388991614,0.01061927981,0.003270636336,0.0139470585,0.01382743312,0.009647633317,0.0004985707977,8.867421962e-06,0.0005074382197,0.008545303713,0.0008829052049,0.0002689029275,0.0005286615763,0.0001032997876,0.0002902065975,4.626753661e-05,0,4.626753661e-05,4.626753661e-05,4.626753661e-05,0
2017-06-30,2017-05-31,22,0.006358222745,0.006769418089,-0.000411195344,0.006383159486,0.006189847045,0.001515202064,0.0004980260624,9.412177257e-06,0.0005074382396,0.006643366895,-0.0007339320943,0.0004298460035,-5.736668764e-05,0.0003153305569,0.0001721734154,1.037733005e-05,0,1.037733005e-05,1.037733005e-05,1.037733005e-05,5.082197684e-21
2017-07-31,2017-06-30,20,0.01995426327,0.0172564437,0.00269781957,0.0199719111,0.02003563832,0.0154171888,0.0004960578131,1.138042095e-05,0.0005074382341,0.01652001911,0.0001234946119,-0.0007152373996,1.809189808e-06,-7.1835483e-05,0.001398193671,3.667009532e-05,0,3.667009532e-05,3.667009532e-05,3.667009532e-05,0
2017-08-31,2017-07-31,23,0.005863762712,0.005582232818,0.000281529894,0.005887745344,0.005551942609,0.01314031846,0.0004910768494,1.636136752e-05,0.0005074382169,0.001862788868,0.002595682676,0.0004362775496,-2.145543986e-05,-5.952703079e-06,0.0007148918684,3.02155946e-05,0,3.02155946e-05,3.02155946e-05,3.02155946e-05,0
2017-09-29,2017-08-31,20,0.01076174448,0.01356728841,-0.002805543928,0.01086592027,0.01070161049,0.001846204414,0.0004592734336,4.816476824e-05,0.0005074382019,0.02145513154,-0.007580931298,0.001485718987,-0.0005138875918,0.000863047109,-0.002141790338,0.000112910155,0,0.000112910155,0.000112910155,0.000112910155,-1.355252716e-20
2017-10-31,2017-09-29,21,0.0241735957,0.01451431951,0.009659276192,0.02431115536,0.02428407603,0.008362622912,0.0004294788283,7.795940917e-05,0.0005074382375,0.02156633305,-0.003539663152,0.003657629032,-0.002478166188,0.0001354037312,-0.004827216967,0.0001421759298,0,0.0001421759298,0.0001421759298,0.0001421759298,0
2017-11-30,2017-10-31,20,0.02672366084,0.03361500197,-0.006891341129,0.02689229384,0.02686927388,0.01107620806,0.0004603066399,4.713159387e-05,0.0005074382338,0.03042167475,-0.0006212309752,0.004311123855,-0.0021515468,-0.0001105845576,0.001765565697,0.0001773329331,0,0.0001773329331,0.0001773329331,0.0001773329331,2.710505431e-20
2017-12-29,2017-11-30,20,0.01816134752,0.01344045912,0.004720888398,0.01823569225,0.01820204169,0.01363437174,0.0004746119191,3.282630847e-05,0.0005074382276,0.01009787574,-0.0001110039845,0.00230986784,-0.0002155154097,0.0005739541055,0.0007852808293,0.0001187010661,0,0.0001187010661,0.0001187010661,0.0001187010661,-2.710505431e-20
2018-01-31,2017-12-29,21,0.05831566598,0.05177662272,0.006539043261,0.05830269426,0.0595914426,0.01075121903,0.0004737353608,3.37028522e-05,0.000507438213,0.05368472932,-0.00254334944,0.0002699706077,-0.004351613254,-0.0003298344433,0.005046719932,1.592343132e-05,0,1.592343132e-05,1.592343132e-05,1.592343132e-05,6.776263578e-21
2018-02-28,2018-01-31,19,-0.04277141466,-0.04004991895,-0.002721495709,-0.04240255349,-0.04430674439,-0.0288958469,0.0004809108606,2.652735129e-05,0.0005074382119,-0.03137042904,-0.004909205957,-0.001157179054,0.0004359373174,-0.0001832169781,-0.00286582524,1.911846704e-05,0,1.911846704e-05,1.911846704e-05,1.911846704e-05,3.388131789e-21
2018-03-29,2018-02-28,19,-0.008156323283,-0.0003197922526,-0.00783653103,-0.008185293177,-0.00858085151,0.002084203856,0.0004953222076,1.21159958e-05,0.0005074382033,-0.01647955084,0.009857649389,0.005098797248,6.340169624e-06,-0.0007701428106,0.001967114592,0.0003769986469,0,0.0003769986469,0.0003769986469,0.0003769986469,5.421010862e-20
2018-04-30,2018-03-29,21,0.001731043139,-0.0003668434253,0.002097886565,0.002092449481,0.001371685682,-0.005253280663,0.0004997118298,7.726391513e-06,0.0005074382213,0.001685211102,-0.006986306305,0.002492272572,-3.505213868e-06,0.007914744225,-0.005469259805,0.0001578212833,0,0.0001578212833,0.0001578212833,0.0001578212833,0
2018-05-31,2018-04-30,22,0.02318476539,0.02066426959,0.0025204958,0.02347683314,0.02321773018,0.007271470814,0.0004989129626,8.52524534e-06,0.000507438208,0.01187821894,0.006066858446,-8.425268601e-05,7.837667654e-05,0.01470349269,-0.01197842448,0.0004622800647,0,0.0004622800647,0.0004622800647,0.0004622800647,-5.421010862e-20
2018-06-29,2018-05-31,21,-0.001782116179,-0.00289057623,0.001108460051,-0.001376416568,-0.001939807453,-0.008372851151,0.0004662675781,4.117067921e-05,0.0005074382573,0.001797478865,-0.001540639518,0.003397259598,0.0001640847125,-0.001409425188,-0.0052993347,0.0004135286674,0,0.0004135286674,0.0004135286674,0.0004135286674,5.421010862e-20
2018-07-31,2018-06-29,21,-0.009177622154,-0.0008473614794,-0.008330260674,-0.008861056577,-0.009465333653,0.001489026356,0.0004598219676,4.761624042e-05,0.000507438208,0.01393479231,-0.00718342984,0.0007184222841,-8.901583521e-05,-0.01003434127,0.001806210869,1.44287157e-05,0,1.44287157e-05,1.44287157e-05,1.44287157e-05,6.776263578e-21
2018-08-31,2018-07-31,23,0.0260009197,0.02409944826,0.001901471434,0.02616543101,0.02609537755,0.001995834019,0.0004292785373,7.815967366e-05,0.0005074382109,0.01709619426,0.004761181526,-0.0007718126002,0.0004350330257,0.006187710972,-0.003608858924,6.515758559e-05,0,6.515758559e-05,6.515758559e-05,6.515758559e-05,4.065758147e-20
2018-09-28,2018-08-31,19,-0.01713845407,-0.004200940346,-0.01293751373,-0.01720880913,-0.01708708661,-0.006972245823,0.0004347264817,7.271173041e-05,0.0005074382121,0.0004804291511,-0.00917284026,0.0009394823952,-2.126288628e-05,0.003106258649,0.0004669926058,0.0001725795125,0,0.0001725795125,0.0001725795125,0.0001725795125,0
2018-10-31,2018-09-28,22,-0.0907364465,-0.06800563611,-0.02273081039,-0.09003369839,-0.08799201138,-0.03972962632,0.0004460294564,6.14087733e-05,0.0005074382297,-0.0534979174,-0.006790743005,-0.004676773199,-0.0001967066757,-0.001534649558,-0.001308846274,6.305159827e-05,0,6.305159827e-05,6.305159827e-05,6.305159827e-05,1.355252716e-20
2018-11-30,2018-10-31,20,-0.00301300458,-0.002420154747,-0.0005928498332,-0.003917493207,-0.003423045296,0.008655982542,0.0005029846289,4.453577022e-06,0.0005074382059,0.01821841894,0.001306500165,-8.529704083e-05,-0.0004748879144,-0.02172943719,0.0003445482958,0.0006026544913,0,0.0006026544913,0.0006026544913,0.0006026544913,0
2018-12-31,2018-11-30,19,-0.04582249651,-0.04706697721,0.001244480693,-0.04583824468,-0.0455639263,-0.0137310046,0.0005032026359,4.235568679e-06,0.0005074382045,-0.04059328405,0.00168184988,0.0003635260885,0.0001734000734,-0.0109144094,0.002221940199,6.099529165e-05,0,6.099529165e-05,6.099529165e-05,6.099529165e-05,1.355252716e-20
2019-01-31,2018-12-31,20,0.03721772462,0.03977676732,-0.0025590427,0.03677521616,0.03763259066,0.04811684119,0.0005031498749,4.288319708e-06,0.0005074381947,0.03816467573,0.0004691823186,2.924084153e-05,0.0005889987522,0.0004522587222,7.241095189e-05,0.0006760567363,0,0.0006760567363,0.0006760567363,0.0006760567363,-1.084202172e-19
2019-02-28,2019-01-31,18,-0.01038997762,-0.01014522157,-0.0002447560502,-0.01038291848,-0.01042348619,0.003624511692,0.0002747765603,4.035844715e-06,0.000278812405,0.0003117287397,-0.01055260252,-1.580785168e-05,-3.775404977e-05,-1.817110827e-05,0.0001673852105,0.0006812428348,0,0.0006812428348,0.0006812428348,0.0006812428348,1.084202172e-19
2019-03-29,2019-02-28,21,0.03174051248,0.03212487416,-0.0003843616787,0.03174037084,0.03213692845,0.01419008156,0.0002334189527,3.946054767e-06,0.0002373650075,9.428108304e-05,0.03203467255,-0.000357311164,0.0001175723692,-5.672065361e-06,0.0002413313783,3.043073231e-07,0,3.043073231e-07,3.043073231e-07,3.043073231e-07,-2.964615315e-21
2019-04-30,2019-03-29,21,0.01479079663,0.01506272079,-0.000271924159,0.01460786704,0.01484166324,0.005827557041,0.0004979795628,9.458671725e-06,0.0005074382345,0.01910259093,-0.003679545231,-0.0003477442992,-2.812465416e-06,0.0002133729628,-0.0002231411105,0.0005865745572,0,0.0005865745572,0.0005865745572,0.0005865745572,-1.084202172e-19
2019-05-31,2019-04-30,22,0.02075369164,0.01886462207,0.001889069572,0.01853651611,0.0208422931,-0.010671824,0.0005033563416,4.081871499e-06,0.0005074382131,-0.02666307889,0.0466124469,-0.0006405697191,-7.778810803e-06,-0.0003816339776,-5.476343546e-05,0.000166870258,0,0.000166870258,0.000166870258,0.000166870258,5.421010862e-20
2019-06-28,2019-05-31,20,0.04236724196,0.04093680946,0.001430432501,0.04233092582,0.04307229097,0.03593930218,0.0005016671009,5.771137676e-06,0.0005074382386,0.03608523757,0.009993807794,-0.005623764948,0.0001638504344,3.759989308e-05,0.0002800787223,0.0001195282627,0,0.0001195282627,0.0001195282627,0.0001195282627,0
2019-07-31,2019-06-28,22,0.002708628218,0.001231325153,0.001477303065,0.002947348555,0.002473409955,-0.004183633676,0.0005049070386,2.531159284e-06,0.0005074381979,0.002190072471,-0.007370998855,0.006656210415,-0.0001516749252,-5.764446873e-06,-8.651950552e-05,0.00027183859,0,0.00027183859,0.00027183859,0.00027183859,-1.084202172e-19
2019-08-30,2019-07-31,22,0.0745449506,0.06781455383,0.006730396767,0.07251393296,0.07693546374,0.0186670975,0.0004998390644,7.599168256e-06,0.0005074382327,-0.009171270757,0.06604859485,0.01016455643,0.001322275954,-4.218614901e-05,-0.0005074164947,0.0002536983161,0,0.0002536983161,0.0002536983161,0.0002536983161,5.421010862e-20
2019-09-30,2019-08-30,20,-0.01236423722,-0.01448880636,0.002124569144,-0.01210608878,-0.01258614039,-0.003842567135,0.0005004443494,6.993852889e-06,0.0005074382023,0.004667467803,-0.01863845485,-0.0003096707023,-0.000287477676,2.935860491e-05,4.997045913e-05,9.980317578e-05,0,9.980317578e-05,9.980317578e-05,9.980317578e-05,-1.355252716e-20
2019-10-31,2019-09-30,22,0.002891493109,0.00345946161,-0.0005679685014,0.003188092179,0.002719582451,0.01185597873,0.0005024240335,5.014173595e-06,0.0005074382071,0.006836654049,0.002322404319,-0.005335727496,-0.001101020808,3.406311573e-06,0.0007337452339,7.229184394e-05,0,7.229184394e-05,7.229184394e-05,7.229184394e-05,-1.355252716e-20
2019-11-29,2019-10-31,19,0.001735204734,0.001072172083,0.000663032651,0.001766177684,0.001540136004,0.003572506302,0.0004965147064,1.092348721e-05,0.0005074381936,0.009640042554,-0.009388812821,0.003460068372,-0.001543849631,0.0001701449642,-0.001265421355,7.514927052e-05,0,7.514927052e-05,7.514927052e-05,7.514927052e-05,0
2019-12-31,2019-11-29,20,0.007698721928,0.003123818033,0.004574903895,0.007547725045,0.007608035351,0.01265273049,0.0004778590981,2.957912239e-05,0.0005074382205,0.0129424691,-0.01155432864,-0.00398008635,0.0008899386245,0.0001150322761,0.00471079303,0.000173992648,0,0.000173992648,0.000173992648,0.000173992648,0
2020-01-31,2019-12-31,21,0.03202270268,0.0352436356,-0.00322093292,0.03150093592,0.03238029118,0.004215427994,0.0005014744085,5.963803519e-06,0.000507438212,-0.0001373888134,0.03566002547,0.0003580483157,-0.0006504898928,0.000356370984,-0.000342930458,9.621700379e-05,0,9.621700379e-05,9.621700379e-05,9.621700379e-05,-5.421010862e-20
2020-02-28,2020-01-31,19,-0.04289929016,-0.03130494724,-0.01159434291,-0.04367069299,-0.04288797959,-0.01465525751,0.0004820097196,2.54284908e-05,0.0005074382104,-0.05162087656,0.02643171832,-0.002832131628,0.0003062142606,-0.0007174062272,-0.002872465414,0.0002737776958,0,0.0002737776958,0.0002737776958,0.0002737776958,5.421010862e-20
2020-03-31,2020-02-28,22,-0.03845722924,-0.01735029961,-0.02110692963,-0.02961904897,-0.04378072687,-0.06596227654,0.0004113421857,9.609602023e-05,0.0005074382059,-0.03249668907,0.03419047507,-0.01310609444,0.02234813984,-0.01186045131,-0.0164256797,0.0001386109138,0,0.0001386109138,0.0001386109138,0.0001386109138,2.710505431e-20
2020-04-30,2020-03-31,21,0.02680863018,0.02371206033,0.003096569848,0.02719846527,0.02697253152,0.04668274832,0.0005028281279,4.610069251e-06,0.0005074381972,0.01904734765,0.004683263716,9.078953441e-05,6.117746428e-05,-0.0001656121993,-4.905837254e-06,0.002612230231,0,0.002612230231,0.002612230231,0.002612230231,0
2020-05-29,2020-04-30,20,-3.537896254e-05,-0.001385196006,0.001349817043,0.0001062387294,-0.0001250708585,0.02550552907,0.0005061084275,1.329767106e-06,0.0005074381946,0.00129039321,-0.0006607030574,-0.002315403495,4.407834573e-05,0.0002334314718,2.300751964e-05,0.001509942714,0,0.001509942714,0.001509942714,0.001509942714,0
2020-06-30,2020-05-29,22,0.005730250126,0.001782708211,0.003947541915,0.006074338386,0.005632567481,0.02037715662,0.0004817498066,2.56883987e-05,0.0005074382053,0.001113175397,0.0006778413109,-0.0003990276442,-0.0004593389948,0.0009425044244,-9.244628209e-05,0.0001142822114,0,0.0001142822114,0.0001142822114,0.0001142822114,-5.421010862e-20
2020-07-31,2020-06-30,22,0.03696764059,0.01867655715,0.01829108344,0.036335536,0.03757656519,0.04322176321,0.0004304393589,7.699884593e-05,0.0005074382048,0.003800706012,0.01064809404,0.003236957878,0.0009144143143,0.0003418442768,-0.000265459374,0.00020337518,0,0.00020337518,0.00020337518,0.00020337518,0
2020-08-31,2020-07-31,21,-0.006254026832,-0.008740968266,0.002486941434,-0.005934803979,-0.006613863058,0.01032922928,0.0004170094463,9.042875793e-05,0.0005074382042,0.006911004717,-0.01217124297,-0.005002851411,-0.0005777701634,0.001354879832,0.0007450117324,7.246785891e-05,0,7.246785891e-05,7.246785891e-05,7.246785891e-05,0
2020-09-30,2020-08-31,21,-0.01136225846,-0.004212055937,-0.007150202526,-0.01118718967,-0.01139317556,-0.01416222048,0.0003960198619,0.0001114183662,0.0005074382281,-0.00380799628,0.00189642289,0.0004370176742,8.919346754e-05,-0.00168202768,-0.001144666009,3.949869513e-05,0,3.949869513e-05,3.949869513e-05,3.949869513e-05,0
2020-10-30,2020-09-30,21,-0.01527432278,-0.01903882615,0.003764503362,-0.01500580111,-0.01526572269,-0.01397251662,0.000382563516,0.0001248746885,0.0005074382044,-0.005276786298,-0.01091971329,-0.001623798844,0.0001421343598,-0.00287389377,0.001513231696,9.955763129e-05,0,9.955763129e-05,9.955763129e-05,9.955763129e-05,0
2020-11-30,2020-10-30,18,-0.001424607043,0.0271358943,-0.02856050134,-0.001674834337,-0.001778447637,0.04791318458,0.0003664952231,0.000140942976,0.0005074381992,0.01295045566,0.0006646801074,0.0006172123299,-1.063660614e-05,0.004731421392,0.008182761415,5.389623056e-05,0,5.389623056e-05,5.389623056e-05,5.389623056e-05,2.710505431e-20
2020-12-31,2020-11-30,21,0.02037608924,0.005849596914,0.01452649232,0.02011162313,0.02047999711,0.02730857968,0.000355106431,0.0001523317757,0.0005074382067,0.005209411917,-0.004006990777,-0.00264460417,-5.577131412e-05,0.00127017283,0.006077378428,3.405334363e-05,0,3.405334363e-05,3.405334363e-05,3.405334363e-05,1.355252716e-20
2021-01-29,2020-12-31,18,-0.01446275409,-0.01486094285,0.0003981887617,-0.01421805609,-0.01449427709,-0.008158267107,0.0004903198788,1.711833593e-05,0.0005074382147,-0.003989795631,-0.009128893825,-0.001953556281,-2.01312087e-06,0.0009163361441,-0.0007030201338,0.0003436610229,0,0.0003436610229,0.0003436610229,0.0003436610229,-5.421010862e-20
2021-02-26,2021-01-29,19,-0.01491333038,-0.005048755714,-0.009864574662,-0.01517049888,-0.01513515533,-0.002848194278,0.0004344361152,7.300208731e-05,0.0005074382025,0.007472581868,-0.01626235037,-0.0004546409416,-0.0005165643875,0.006781270155,-0.002069052041,0.0007541400929,0,0.0007541400929,0.0007541400929,0.0007541400929,0
2021-03-31,2021-02-26,23,-0.003831142721,-0.002872073467,-0.0009590692537,-0.003015602843,-0.004291249356,-0.00463668137,0.0004062657841,0.0001011724338,0.000507438218,0.009007199968,-0.01225789901,0.001619778553,4.687196487e-05,0.0004276067519,-0.001715631698,0.000133468174,0,0.000133468174,0.000133468174,0.000133468174,2.710505431e-20
2021-04-30,2021-03-31,20,0.01581174824,0.02301048189,-0.007198733645,0.01586417396,0.01580986544,0.02350488576,0.0004262987683,8.113944068e-05,0.0005074382089,0.01105651257,0.004153693504,-0.0006788429428,9.439982612e-05,0.005841032529,0.002543686397,0.000280394234,0,0.000280394234,0.000280394234,0.000280394234,0
2021-05-28,2021-04-30,20,0.006835055003,0.00601794498,0.000817110023,0.007196917897,0.006707112969,0.0172488073,0.0004627276685,4.471053279e-05,0.0005074382013,0.001022301295,0.00101657045,-1.845163659e-05,3.56566974e-06,0.00205578824,0.001938170963,0.00022665871,0,0.00022665871,0.00022665871,0.00022665871,-2.710505431e-20
2021-06-30,2021-05-28,22,0.01298868866,0.01398019499,-0.0009915063289,0.01308913653,0.01296093993,0.009016761841,0.0004934774273,1.396078065e-05,0.000507438208,0.008717819318,0.001056554583,-0.001319763563,0.0001734025646,0.00982214024,-0.004469958154,0.000250253804,0,0.000250253804,0.000250253804,0.000250253804,0
2021-07-30,2021-06-30,21,0.01898934383,0.01234728904,0.006642054791,0.01938975341,0.01894129719,0.007983593293,0.0004941345875,1.330363434e-05,0.0005074382218,0.003850203637,0.005643190084,-0.0002705876784,-0.0001185808068,0.003693893381,-0.0004508295806,0.0001964934134,0,0.0001964934134,0.0001964934134,0.0001964934134,0
2021-08-31,2021-07-30,22,0.001888475629,0.002298870151,-0.0004103945224,0.002184777541,0.001638240748,0.003646378422,0.0004953009795,1.213723378e-05,0.0005074382133,0.008493895474,-0.00172673913,-1.978326133e-06,-0.0001206853172,-0.002648973487,-0.001696649062,2.827334963e-05,0,2.827334963e-05,2.827334963e-05,2.827334963e-05,2.032879073e-20
2021-09-30,2021-08-31,21,-0.01297175263,-0.01093231374,-0.002039438898,-0.01329413755,-0.01309421594,-0.01830986651,0.0004882901367,1.914806554e-05,0.0005074382022,-0.01372562269,-0.01035772524,5.284301799e-05,-2.579387269e-05,0.01880710653,-0.005683121479,4.380585164e-05,0,4.380585164e-05,4.380585164e-05,4.380585164e-05,-3.388131789e-20
2021-10-29,2021-09-30,20,0.04702919208,0.03540401008,0.01162518201,0.04702989758,0.0479555738,0.02301692122,0.0004863853327,2.105286985e-05,0.0005074382025,0.0286729308,-0.003735511279,0.000445225882,0.0002423730443,0.008438756891,0.001340234739,0.0001150994225,0,0.0001150994225,0.0001150994225,0.0001150994225,1.355252716e-20
2021-11-30,2021-10-29,20,-0.02827389613,-0.03259353225,0.004319636113,-0.0284954269,-0.02829445781,-0.01582208576,0.0005009410957,6.497103931e-06,0.0005074381996,-0.00456899107,0.001379259342,0.000276048489,7.324745799e-05,-0.02097695865,-0.008776137818,0.0002835303736,0,0.0002835303736,0.0002835303736,0.0002835303736,0
2021-12-30,2021-11-30,21,0.02854139877,0.02393106225,0.004610336521,0.02839832066,0.02859149373,0.01523986844,0.0004986958001,8.742401218e-06,0.0005074382013,0.01117766226,-0.006450987028,0.0008909627936,-3.866192611e-05,0.01514354266,0.003208543492,5.479882869e-05,0,5.479882869e-05,5.479882869e-05,5.479882869e-05,4.743384505e-20
2022-01-31,2021-12-30,20,-0.02702342409,-0.02588321648,-0.001140207612,-0.02729293746,-0.02697208492,-0.02513603675,0.0004950402576,1.239794109e-05,0.0005074381987,-0.02543916814,-0.02146862955,0.008511788933,4.446543016e-05,0.01319939517,-0.0007310683232,0.0002142571796,0,0.0002142571796,0.0002142571796,0.0002142571796,5.421010862e-20
