variant,date,n_variables,observations,n_over_t,noise_variance,lambda_plus,lambda_minus,band_half_width,survivors,largest_eigenvalue,diagonal_deviation,fit_sum_squared_error,fit_converged,component_alignment,survivors_after_rescale
detoned,2015-09-10,13,2099,0.006193425441,0.9999940392,1.163583128,0.8487917276,0.07869831917,3,6.362810011,0.2286092528,9824.209528,1,0.9999997582,3
detoned,2015-09-11,13,2100,0.00619047619,0.9999940392,1.163542699,0.848826258,0.07867957925,3,6.363019394,0.2284498669,9828.902288,1,0.9999997791,3
detoned,2015-09-14,13,2101,0.006187529748,0.9999940392,1.1635023,0.8488607644,0.0786608527,3,6.36299529,0.2283019798,9833.479195,1,0.9999998618,3
detoned,2015-09-15,13,2102,0.006184586108,0.9999940392,1.16346193,0.8488952469,0.07864213952,3,6.365167314,0.228463907,9835.371019,1,0.9999993473,3
detoned,2015-09-16,13,2103,0.006181645269,0.9999940392,1.16342159,0.8489297056,0.07862343969,3,6.364928157,0.2287375236,9839.979032,1,0.9999979564,3
detoned,2015-09-17,13,2104,0.006178707224,0.9999940392,1.163381279,0.8489641403,0.07860475319,3,6.36803268,0.2287464561,9841.717937,1,0.9999994666,3
detoned,2015-09-18,13,2105,0.006175771971,0.9999940392,1.163340998,0.8489985512,0.07858608001,3,6.367493749,0.2292342399,9847.415265,1,0.9999972062,3
detoned,2015-09-21,13,2106,0.006172839506,0.9999940392,1.163300746,0.8490329383,0.07856742013,3,6.368859064,0.2294493773,9850.292655,1,0.9999990734,3
detoned,2015-09-22,13,2107,0.006169909824,0.9999940392,1.163260523,0.8490673016,0.07854877354,3,6.368459289,0.2297855945,9855.143123,1,0.9999994773,3
detoned,2015-09-23,13,2108,0.006166982922,0.9999940392,1.16322033,0.8491016411,0.07853014022,3,6.368507598,0.2297116822,9859.665109,1,0.9999999864,3
detoned,2015-09-24,13,2109,0.006164058796,0.9999940392,1.163180166,0.8491359569,0.07851152015,3,6.368476361,0.2296646892,9865.535219,1,0.9999989145,3
detoned,2015-09-25,13,2110,0.006161137441,0.9999940392,1.163140031,0.849170249,0.07849291332,3,6.368472436,0.2298936659,9868.731682,1,0.9999980835,3
detoned,2015-09-28,13,2111,0.006158218854,0.9999940392,1.163099925,0.8492045175,0.07847431971,3,6.367727805,0.2305098946,9873.502516,1,0.9999986782,3
detoned,2015-09-29,13,2112,0.00615530303,0.9999940392,1.163059849,0.8492387622,0.07845573931,3,6.367932593,0.2303979706,9877.864195,1,0.9999999073,3
detoned,2015-09-30,13,2113,0.006152389967,0.9999940392,1.163019802,0.8492729834,0.0784371721,3,6.368151216,0.2304900905,9882.987302,1,0.9999994335,3
detoned,2015-10-01,13,2114,0.006149479659,0.9999940392,1.162979783,0.8493071809,0.07841861807,3,6.367417355,0.2308319164,9889.107351,1,0.9999996707,3
detoned,2015-10-02,13,2115,0.006146572104,0.9999940392,1.162939794,0.8493413549,0.07840007719,3,6.371395223,0.2296385897,9890.70711,1,0.9999895935,3
detoned,2015-10-05,13,2116,0.006143667297,0.9999940392,1.162899834,0.8493755054,0.07838154947,3,6.371113719,0.2302606254,9896.721464,1,0.9999990872,3
detoned,2015-10-06,13,2117,0.006140765234,0.9999940392,1.162859903,0.8494096323,0.07836303487,3,6.3708697,0.2303858592,9903.108509,1,0.9999916545,3
detoned,2015-10-07,13,2118,0.006137865911,0.9999940392,1.162820001,0.8494437357,0.07834453338,3,6.370843791,0.2303500749,9907.440638,1,0.9999993403,3
detoned,2015-10-08,13,2119,0.006134969325,0.9999940392,1.162780128,0.8494778157,0.078326045,3,6.370720408,0.2307429538,9912.754328,1,0.9999994435,3
detoned,2015-10-09,13,2120,0.006132075472,0.9999940392,1.162740284,0.8495118723,0.0783075697,3,6.370321619,0.2308921578,9918.633919,1,0.9999992164,3
detoned,2015-10-13,13,2121,0.006129184347,0.9999940392,1.162700469,0.8495459054,0.07828910746,3,6.370182785,0.2309010943,9923.508988,1,0.9999999903,3
detoned,2015-10-14,13,2122,0.006126295947,0.9999940392,1.162660682,0.8495799152,0.07827065828,3,6.370880694,0.2307264501,9926.590999,1,0.999999152,3
detoned,2015-10-15,13,2123,0.006123410268,0.9999940392,1.162620924,0.8496139016,0.07825222213,3,6.370734013,0.2308912524,9932.553907,1,0.9999993188,3
detoned,2015-10-16,13,2124,0.006120527307,0.9999940392,1.162581195,0.8496478647,0.07823379901,3,6.370537018,0.2308240643,9937.442123,1,0.999999671,3
detoned,2015-10-19,13,2125,0.006117647059,0.9999940392,1.162541495,0.8496818045,0.07821538889,3,6.370340049,0.231440084,9943.528952,1,0.9999983115,3
detoned,2015-10-20,13,2126,0.00611476952,0.9999940392,1.162501824,0.849715721,0.07819699176,3,6.370493804,0.231366072,9948.178529,1,0.9999996367,3
detoned,2015-10-21,13,2127,0.006111894687,0.9999940392,1.162462181,0.8497496143,0.07817860761,3,6.369847825,0.2314087805,9952.945255,1,0.9999980785,3
detoned,2015-10-22,13,2128,0.006109022556,0.9999940392,1.162422566,0.8497834843,0.07816023641,3,6.370124249,0.2310252108,9957.10592,1,0.999999058,3
detoned,2015-10-23,13,2129,0.006106153124,0.9999940392,1.162382981,0.8498173312,0.07814187817,3,6.369970935,0.2310489147,9961.749655,1,0.9999997454,3
detoned,2015-10-26,13,2130,0.006103286385,0.9999940392,1.162343424,0.8498511549,0.07812353285,3,6.369833005,0.2310654938,9966.693769,1,0.9999999818,3
detoned,2015-10-27,13,2131,0.006100422337,0.9999940392,1.162303895,0.8498849554,0.07810520045,3,6.36965218,0.231064995,9971.611642,1,0.9999999825,3
detoned,2015-10-28,13,2132,0.006097560976,0.9999940392,1.162264395,0.8499187329,0.07808688094,3,6.367410407,0.2312155443,9973.512362,1,0.9999971976,3
detoned,2015-10-29,13,2133,0.006094702297,0.9999940392,1.162224923,0.8499524872,0.07806857433,3,6.369653181,0.2314467815,9976.187407,1,0.9999995384,3
detoned,2015-10-30,13,2134,0.006091846298,0.9999940392,1.16218548,0.8499862185,0.07805028058,3,6.369334044,0.2317849828,9982.057688,1,0.999999105,3
detoned,2015-11-02,13,2135,0.006088992974,0.9999940392,1.162146065,0.8500199268,0.07803199968,3,6.369095858,0.2318205241,9987.88728,1,0.9999990232,3
detoned,2015-11-03,13,2136,0.006086142322,0.9999940392,1.162106678,0.850053612,0.07801373163,3,6.368810497,0.2317275528,9992.507149,1,0.9999991537,3
detoned,2015-11-04,13,2137,0.006083294338,0.9999940392,1.16206732,0.8500872743,0.07799547639,3,6.369217982,0.2316217281,9996.774412,1,0.9999971714,3
detoned,2015-11-05,13,2138,0.006080449018,0.9999940392,1.16202799,0.8501209136,0.07797723397,3,6.369270233,0.2316151084,10001.51232,1,0.9999998859,3
detoned,2015-11-06,13,2139,0.006077606358,0.9999940392,1.161988689,0.85015453,0.07795900434,3,6.371961331,0.2314528328,10001.96274,1,0.999998677,3
detoned,2015-11-09,13,2140,0.006074766355,0.9999940392,1.161949415,0.8501881235,0.07794078749,3,6.372812064,0.2311389867,10005.49046,1,0.9999996402,3
detoned,2015-11-10,13,2141,0.006071929005,0.9999940392,1.16191017,0.8502216942,0.07792258341,3,6.372615961,0.2311973623,10010.46983,1,0.9999998639,3
detoned,2015-11-12,13,2142,0.006069094304,0.9999940392,1.161870953,0.8502552419,0.07790439207,3,6.373438054,0.2309429387,10013.52578,1,0.999999836,3
detoned,2015-11-13,13,2143,0.006066262249,0.9999940392,1.161831764,0.8502887669,0.07788621347,3,6.37323779,0.2309821626,10018.53903,1,0.9999999773,3
detoned,2015-11-16,13,2144,0.006063432836,0.9999940392,1.161792603,0.850322269,0.07786804759,3,6.373483367,0.230833053,10022.93284,1,0.99999993,3
detoned,2015-11-17,13,2145,0.006060606061,0.9999940392,1.16175347,0.8503557484,0.07784989442,3,6.373067744,0.230845828,10027.56512,1,0.9999986905,3
detoned,2015-11-18,13,2146,0.00605778192,0.9999940392,1.161714365,0.850389205,0.07783175393,3,6.37271349,0.2309496622,10032.84861,1,0.9999998866,3
detoned,2015-11-19,13,2147,0.00605496041,0.9999940392,1.161675288,0.8504226389,0.07781362612,3,6.372193517,0.2321324133,10039.49594,1,0.9999978749,3
detoned,2015-11-20,13,2148,0.006052141527,0.9999940392,1.161636239,0.8504560502,0.07779551097,3,6.371914473,0.2321282629,10044.2787,1,0.9999999658,3
detoned,2015-11-23,13,2149,0.006049325268,0.9999940392,1.161597218,0.8504894387,0.07777740847,3,6.37153119,0.2321254695,10048.52421,1,0.9999997116,3
detoned,2015-11-24,13,2150,0.006046511628,0.9999940392,1.161558225,0.8505228046,0.07775931859,3,6.371627952,0.2320942713,10053.06864,1,0.9999996817,3
detoned,2015-11-25,13,2151,0.006043700604,0.9999940392,1.16151926,0.8505561479,0.07774124134,3,6.371346159,0.2320894633,10057.91304,1,0.9999999427,3
detoned,2015-11-27,13,2152,0.006040892193,0.9999940392,1.161480322,0.8505894686,0.07772317668,3,6.370486369,0.2325263183,10064.04578,1,0.9999980913,3
detoned,2015-11-30,13,2153,0.006038086391,0.9999940392,1.161441412,0.8506227667,0.07770512461,3,6.370323,0.2326319169,10069.25997,1,0.9999998842,3
detoned,2015-12-01,13,2154,0.006035283194,0.9999940392,1.16140253,0.8506560423,0.07768708512,3,6.372808995,0.2323317525,10070.71029,1,0.999999733,3
detoned,2015-12-02,13,2155,0.006032482599,0.9999940392,1.161363676,0.8506892954,0.07766905818,3,6.374344227,0.2319641523,10073.94097,1,0.9999965219,3
detoned,2015-12-03,13,2156,0.006029684601,0.9999940392,1.16132485,0.850722526,0.07765104379,3,6.378354211,0.2332905075,10071.42515,1,0.9999796412,3
detoned,2015-12-04,13,2157,0.006026889198,0.9999940392,1.161286051,0.8507557341,0.07763304192,3,6.378933677,0.2335243975,10076.79104,1,0.9999989871,3
detoned,2015-12-07,13,2158,0.006024096386,0.9999940392,1.16124728,0.8507889198,0.07761505257,3,6.378139583,0.2335088543,10081.42575,1,0.9999973088,3
detoned,2015-12-08,13,2159,0.00602130616,0.9999940392,1.161208536,0.8508220831,0.07759707572,3,6.3787004,0.2335153897,10084.03364,1,0.9999997777,3
detoned,2015-12-09,13,2160,0.006018518519,0.9999940392,1.16116982,0.850855224,0.07757911135,3,6.378183085,0.233853542,10089.93322,1,0.9999998164,3
detoned,2015-12-10,13,2161,0.006015733457,0.9999940392,1.161131131,0.8508883425,0.07756115946,3,6.378281053,0.2338214807,10094.85588,1,0.9999998385,3
detoned,2015-12-11,13,2162,0.006012950971,0.9999940392,1.16109247,0.8509214387,0.07754322002,3,6.377734796,0.2339707456,10101.86752,1,0.999999595,3
detoned,2015-12-14,13,2163,0.006010171059,0.9999940392,1.161053836,0.8509545126,0.07752529303,3,6.381189466,0.2341735214,10102.12297,1,0.9999984727,3
detoned,2015-12-15,13,2164,0.006007393715,0.9999940392,1.16101523,0.8509875642,0.07750737846,3,6.38076421,0.2347336759,10106.65525,1,0.9999982629,3
detoned,2015-12-16,13,2165,0.006004618938,0.9999940392,1.160976651,0.8510205935,0.0774894763,3,6.380592087,0.2348326679,10111.34895,1,0.9999995586,3
detoned,2015-12-17,13,2166,0.006001846722,0.9999940392,1.1609381,0.8510536006,0.07747158655,3,6.379438868,0.2354633359,10116.20157,1,0.9999956981,3
detoned,2015-12-18,13,2167,0.005999077065,0.9999940392,1.160899575,0.8510865855,0.07745370918,3,6.378778547,0.2356459468,10121.38956,1,0.9999994939,3
detoned,2015-12-21,13,2168,0.005996309963,0.9999940392,1.160861079,0.8511195482,0.07743584418,3,6.378446176,0.23542704,10126.64861,1,0.9999995496,3
detoned,2015-12-22,13,2169,0.005993545413,0.9999940392,1.160822609,0.8511524888,0.07741799153,3,6.378302689,0.235888292,10131.87009,1,0.9999989285,3
detoned,2015-12-23,13,2170,0.00599078341,0.9999940392,1.160784167,0.8511854072,0.07740015123,3,6.378319563,0.2356837278,10136.94333,1,0.9999998263,3
detoned,2015-12-24,13,2171,0.005988023952,0.9999940392,1.160745751,0.8512183035,0.07738232325,3,6.378203615,0.235858265,10142.2092,1,0.9999997165,3
detoned,2015-12-28,13,2172,0.005985267035,0.9999940392,1.160707363,0.8512511777,0.07736450759,3,6.378145805,0.2357948785,10147.26187,1,0.9999992681,3
detoned,2015-12-29,13,2173,0.005982512655,0.9999940392,1.160669003,0.8512840298,0.07734670423,3,6.378124584,0.2363006718,10152.11116,1,0.9999991541,3
detoned,2015-12-30,13,2174,0.00597976081,0.9999940392,1.160630669,0.8513168599,0.07732891315,3,6.378114499,0.2363995549,10158.00067,1,0.9999998595,3
detoned,2015-12-31,13,2175,0.005977011494,0.9999940392,1.160592362,0.851349668,0.07731113435,3,6.377818876,0.236461499,10163.45223,1,0.9999997933,3
detoned,2016-01-04,13,2176,0.005974264706,0.9999940392,1.160554082,0.8513824542,0.0772933678,3,6.377854288,0.2365836709,10168.6968,1,0.9999995318,3
detoned,2016-01-05,13,2177,0.005971520441,0.9999940392,1.16051583,0.8514152183,0.07727561349,3,6.377781746,0.2365342777,10173.31759,1,0.9999999223,3
detoned,2016-01-06,13,2178,0.005968778696,0.9999940392,1.160477604,0.8514479605,0.07725787142,3,6.37795868,0.2369041258,10177.52493,1,0.9999986388,3
detoned,2016-01-07,13,2179,0.005966039468,0.9999940392,1.160439405,0.8514806808,0.07724014156,3,6.378283462,0.2368835972,10182.13227,1,0.9999993644,3
detoned,2016-01-08,13,2180,0.005963302752,0.9999940392,1.160401234,0.8515133792,0.0772224239,3,6.378228862,0.2367730769,10187.05821,1,0.9999999476,3
detoned,2016-01-11,13,2181,0.005960568547,0.9999940392,1.160363089,0.8515460558,0.07720471842,3,6.378370407,0.2376007439,10193.54442,1,0.9999913406,3
detoned,2016-01-12,13,2182,0.005957836847,0.9999940392,1.160324971,0.8515787105,0.07718702512,3,6.378524531,0.2375363954,10197.82223,1,0.9999996412,3
detoned,2016-01-13,13,2183,0.00595510765,0.9999940392,1.160286879,0.8516113434,0.07716934398,3,6.377493329,0.2383026107,10202.36394,1,0.9999961683,3
detoned,2016-01-14,13,2184,0.005952380952,0.9999940392,1.160248815,0.8516439545,0.07715167498,3,6.376906188,0.2392630138,10209.39522,1,0.999991652,3
detoned,2016-01-15,13,2185,0.005949656751,0.9999940392,1.160210777,0.8516765438,0.07713401812,3,6.376283994,0.2386554329,10215.56871,1,0.999998999,3
detoned,2016-01-19,13,2186,0.005946935041,0.9999940392,1.160172766,0.8517091114,0.07711637337,3,6.3752808,0.2387266927,10220.12322,1,0.9999992107,3
detoned,2016-01-20,13,2187,0.005944215821,0.9999940392,1.160134782,0.8517416573,0.07709874072,3,6.373930037,0.2385838928,10225.1262,1,0.9999987764,3
detoned,2016-01-21,13,2188,0.005941499086,0.9999940392,1.160096824,0.8517741815,0.07708112017,3,6.373446434,0.2389319533,10230.16567,1,0.9999994929,3
detoned,2016-01-22,13,2189,0.005938784833,0.9999940392,1.160058893,0.851806684,0.07706351169,3,6.374417083,0.2383046312,10233.44538,1,0.9999990122,3
detoned,2016-01-25,13,2190,0.005936073059,0.9999940392,1.160020989,0.8518391649,0.07704591527,3,6.37452548,0.2380526125,10237.57765,1,0.9999997295,3
detoned,2016-01-26,13,2191,0.005933363761,0.9999940392,1.159983111,0.8518716241,0.0770283309,3,6.376414951,0.2376827232,10240.03629,1,0.9999994627,3
detoned,2016-01-27,13,2192,0.005930656934,0.9999940392,1.15994526,0.8519040617,0.07701075856,3,6.375960948,0.2377299309,10244.91632,1,0.9999996151,3
detoned,2016-01-28,13,2193,0.005927952576,0.9999940392,1.159907435,0.8519364778,0.07699319825,3,6.376127673,0.2375303738,10249.09044,1,0.9999998697,3
detoned,2016-01-29,13,2194,0.005925250684,0.9999940392,1.159869637,0.8519688724,0.07697564994,3,6.380608977,0.2364414832,10250.33305,1,0.9999930237,3
detoned,2016-02-01,13,2195,0.005922551253,0.9999940392,1.159831865,0.8520012454,0.07695811363,3,6.381420707,0.236072189,10254.25151,1,0.9999994734,3
detoned,2016-02-02,13,2196,0.005919854281,0.9999940392,1.15979412,0.8520335969,0.07694058929,3,6.38131317,0.2360965779,10259.21657,1,0.9999999815,3
detoned,2016-02-03,13,2197,0.005917159763,0.9999940392,1.1597564,0.8520659269,0.07692307692,3,6.380685607,0.2360080301,10263.06039,1,0.9999964833,3
detoned,2016-02-04,13,2198,0.005914467698,0.9999940392,1.159718708,0.8520982355,0.07690557651,3,6.380561565,0.2358346566,10268.20532,1,0.9999995668,3
detoned,2016-02-05,13,2199,0.005911778081,0.9999940392,1.159681041,0.8521305226,0.07688808803,3,6.380681727,0.236224696,10273.15167,1,0.999995934,3
detoned,2016-02-08,13,2200,0.005909090909,0.9999940392,1.159643401,0.8521627883,0.07687061148,3,6.38032145,0.2364229243,10279.46897,1,0.9999993853,3
detoned,2016-02-09,13,2201,0.005906406179,0.9999940392,1.159605788,0.8521950327,0.07685314684,3,6.380435373,0.2360907353,10284.09994,1,0.9999992308,3
detoned,2016-02-10,13,2202,0.005903723887,0.9999940392,1.1595682,0.8522272557,0.0768356941,3,6.380341783,0.2363471609,10289.75809,1,0.9999997169,3
detoned,2016-02-11,13,2203,0.005901044031,0.9999940392,1.159530639,0.8522594574,0.07681825324,3,6.38049168,0.2369433193,10295.17655,1,0.9999981585,3
detoned,2016-02-12,13,2204,0.005898366606,0.9999940392,1.159493104,0.8522916377,0.07680082425,3,6.380137513,0.2376278268,10300.64541,1,0.999999245,3
detoned,2016-02-16,13,2205,0.00589569161,0.9999940392,1.159455595,0.8523237968,0.07678340713,3,6.379580313,0.2383344372,10308.71318,1,0.9999700325,3
detoned,2016-02-17,13,2206,0.005893019039,0.9999940392,1.159418112,0.8523559346,0.07676600184,3,6.379775665,0.2381884435,10313.10289,1,0.9999998865,3
detoned,2016-02-18,13,2207,0.00589034889,0.9999940392,1.159380655,0.8523880512,0.07674860839,3,6.380497859,0.2385544475,10316.09804,1,0.9999991005,3
detoned,2016-02-19,13,2208,0.005887681159,0.9999940392,1.159343224,0.8524201465,0.07673122676,3,6.380265299,0.238479238,10320.71894,1,0.999998622,3
detoned,2016-02-22,13,2209,0.005885015844,0.9999940392,1.159305819,0.8524522207,0.07671385692,3,6.380548969,0.2380606769,10324.79694,1,0.9999985995,3
detoned,2016-02-23,13,2210,0.005882352941,0.9999940392,1.159268441,0.8524842737,0.07669649888,3,6.380350238,0.2380887582,10329.30156,1,0.9999997279,3
detoned,2016-02-24,13,2211,0.005879692447,0.9999940392,1.159231088,0.8525163055,0.07667915262,3,6.379891578,0.2380241482,10333.82906,1,0.9999998745,3
detoned,2016-02-25,13,2212,0.005877034358,0.9999940392,1.159193761,0.8525483162,0.07666181812,3,6.381197078,0.2380236342,10337.35683,1,0.9999997919,3
detoned,2016-02-26,13,2213,0.005874378671,0.9999940392,1.15915646,0.8525803058,0.07664449538,3,6.381285371,0.23687994,10342.04622,1,0.9999926959,3
detoned,2016-02-29,13,2214,0.005871725384,0.9999940392,1.159119185,0.8526122744,0.07662718437,3,6.380566619,0.2372588005,10347.04365,1,0.9999908184,3
detoned,2016-03-01,13,2215,0.005869074492,0.9999940392,1.159081936,0.8526442219,0.07660988508,3,6.380380608,0.2381606751,10351.86402,1,0.9999960564,3
detoned,2016-03-02,13,2216,0.005866425993,0.9999940392,1.159044712,0.8526761483,0.07659259751,3,6.379915435,0.2389511488,10358.20953,1,0.9999993251,3
detoned,2016-03-03,13,2217,0.005863779883,0.9999940392,1.159007514,0.8527080538,0.07657532163,3,6.380884305,0.2391043516,10362.42684,1,0.9999993749,3
detoned,2016-03-04,13,2218,0.005861136159,0.9999940392,1.158970343,0.8527399382,0.07655805744,3,6.380454049,0.2391443277,10367.40836,1,0.9999998626,3
detoned,2016-03-07,13,2219,0.005858494817,0.9999940392,1.158933196,0.8527718017,0.07654080492,3,6.379690264,0.239271061,10372.37419,1,0.9999991584,3
detoned,2016-03-08,13,2220,0.005855855856,0.9999940392,1.158896076,0.8528036443,0.07652356406,3,6.37924326,0.2396140519,10376.77933,1,0.9999994147,3
detoned,2016-03-09,13,2221,0.005853219271,0.9999940392,1.158858981,0.852835466,0.07650633484,3,6.379275019,0.2395660762,10381.88741,1,0.999999737,3
detoned,2016-03-10,13,2222,0.005850585059,0.9999940392,1.158821912,0.8528672667,0.07648911726,3,6.378375951,0.2393644457,10387.56202,1,0.9999967499,3
detoned,2016-03-11,13,2223,0.005847953216,0.9999940392,1.158784868,0.8528990466,0.07647191129,3,6.378320469,0.2391368822,10393.68162,1,0.999998055,3
detoned,2016-03-14,13,2224,0.005845323741,0.9999940392,1.15874785,0.8529308057,0.07645471693,3,6.378199846,0.2392055093,10398.3239,1,0.9999999345,3
detoned,2016-03-15,13,2225,0.005842696629,0.9999940392,1.158710858,0.8529625439,0.07643753416,3,6.378267418,0.2393450276,10402.66521,1,0.9999998888,3
detoned,2016-03-16,13,2226,0.005840071878,0.9999940392,1.158673891,0.8529942614,0.07642036298,3,6.380405814,0.2389233406,10404.40803,1,0.9999875438,3
detoned,2016-03-17,13,2227,0.005837449484,0.9999940392,1.15863695,0.853025958,0.07640320336,3,6.381452789,0.2387332758,10407.67899,1,0.9999999314,3
detoned,2016-03-18,13,2228,0.005834829443,0.9999940392,1.158600034,0.8530576339,0.07638605529,3,6.38166329,0.238764146,10412.23558,1,0.9999998916,3
detoned,2016-03-21,13,2229,0.005832211754,0.9999940392,1.158563143,0.8530892891,0.07636891877,3,6.381947856,0.2386469951,10416.44913,1,0.9999999531,3
detoned,2016-03-22,13,2230,0.005829596413,0.9999940392,1.158526278,0.8531209235,0.07635179377,3,6.381977355,0.2388494756,10421.68137,1,0.9999995936,3
detoned,2016-03-23,13,2231,0.005826983416,0.9999940392,1.158489438,0.8531525373,0.07633468029,3,6.381152501,0.2388946426,10425.72202,1,0.9999990938,3
detoned,2016-03-24,13,2232,0.00582437276,0.9999940392,1.158452624,0.8531841304,0.07631757831,3,6.381428539,0.2388730823,10430.14881,1,0.9999999075,3
detoned,2016-03-28,13,2233,0.005821764442,0.9999940392,1.158415835,0.8532157029,0.07630048783,3,6.381324732,0.2389651347,10435.52596,1,0.9999999677,3
detoned,2016-03-29,13,2234,0.00581915846,0.9999940392,1.158379071,0.8532472548,0.07628340881,3,6.385532314,0.2382883188,10435.97068,1,0.999996193,3
detoned,2016-03-30,13,2235,0.00581655481,0.9999940392,1.158342333,0.853278786,0.07626634126,3,6.384651922,0.2390958546,10443.71398,1,0.9999953812,3
detoned,2016-03-31,13,2236,0.005813953488,0.9999940392,1.158305619,0.8533102967,0.07624928517,3,6.384719577,0.2391685218,10448.03288,1,0.9999998894,3
detoned,2016-04-01,13,2237,0.005811354493,0.9999940392,1.158268931,0.8533417868,0.07623224051,3,6.383835225,0.23915501,10452.55109,1,0.9999942701,3
detoned,2016-04-04,13,2238,0.005808757819,0.9999940392,1.158232268,0.8533732565,0.07621520727,3,6.383627941,0.2391670265,10457.50826,1,0.9999999296,3
detoned,2016-04-05,13,2239,0.005806163466,0.9999940392,1.158195631,0.8534047056,0.07619818545,3,6.3833905,0.2394521081,10462.9526,1,0.9999992888,3
detoned,2016-04-06,13,2240,0.005803571429,0.9999940392,1.158159018,0.8534361342,0.07618117503,3,6.383234207,0.2395485375,10468.32387,1,0.9999999339,3
detoned,2016-04-07,13,2241,0.005800981705,0.9999940392,1.15812243,0.8534675423,0.07616417599,3,6.383422754,0.2397821056,10473.59058,1,0.9999996365,3
detoned,2016-04-08,13,2242,0.005798394291,0.9999940392,1.158085868,0.8534989301,0.07614718833,3,6.382660709,0.2398073712,10478.18485,1,0.9999983993,3
detoned,2016-04-11,13,2243,0.005795809184,0.9999940392,1.15804933,0.8535302974,0.07613021203,3,6.382051708,0.2398294586,10482.89568,1,0.9999997211,3
detoned,2016-04-12,13,2244,0.005793226381,0.9999940392,1.158012818,0.8535616443,0.07611324708,3,6.381805642,0.2399916984,10487.44378,1,0.9999996963,3
detoned,2016-04-13,13,2245,0.00579064588,0.9999940392,1.15797633,0.8535929708,0.07609629347,3,6.382538138,0.2398570454,10490.85206,1,0.9999997413,3
detoned,2016-04-14,13,2246,0.005788067676,0.9999940392,1.157939868,0.853624277,0.07607935118,3,6.382772163,0.2398341194,10495.53039,1,0.99999992,3
detoned,2016-04-15,13,2247,0.005785491767,0.9999940392,1.15790343,0.8536555629,0.0760624202,3,6.383080892,0.2399068301,10499.93931,1,0.9999999493,3
detoned,2016-04-18,13,2248,0.005782918149,0.9999940392,1.157867017,0.8536868284,0.07604550052,3,6.383027522,0.2398728918,10505.11284,1,0.9999999942,3
detoned,2016-04-19,13,2249,0.005780346821,0.9999940392,1.157830629,0.8537180737,0.07602859213,3,6.382339665,0.2401608248,10511.44623,1,0.9999913748,3
detoned,2016-04-20,13,2250,0.005777777778,0.9999940392,1.157794266,0.8537492987,0.07601169501,3,6.382647601,0.240100218,10515.9646,1,0.9999997607,3
detoned,2016-04-21,13,2251,0.005775211017,0.9999940392,1.157757928,0.8537805035,0.07599480915,3,6.383047592,0.2399489607,10520.06062,1,0.999999918,3
detoned,2016-04-22,13,2252,0.005772646536,0.9999940392,1.157721615,0.853811688,0.07597793454,3,6.382834759,0.2400005371,10525.44542,1,0.999999731,3
detoned,2016-04-25,13,2253,0.005770084332,0.9999940392,1.157685326,0.8538428524,0.07596107116,3,6.383063012,0.2399366583,10529.63739,1,0.9999999785,3
detoned,2016-04-26,13,2254,0.005767524401,0.9999940392,1.157649062,0.8538739966,0.07594421901,3,6.382776535,0.2399240359,10534.634,1,0.9999999292,3
detoned,2016-04-27,13,2255,0.005764966741,0.9999940392,1.157612823,0.8539051206,0.07592737807,3,6.384481223,0.2398253167,10538.18133,1,0.9999997948,3
detoned,2016-04-28,13,2256,0.005762411348,0.9999940392,1.157576608,0.8539362245,0.07591054833,3,6.384288727,0.2399184601,10542.95938,1,0.9999987121,3
detoned,2016-04-29,13,2257,0.005759858219,0.9999940392,1.157540418,0.8539673083,0.07589372977,3,6.383979785,0.2401323261,10548.33733,1,0.9999975782,3
detoned,2016-05-02,13,2258,0.005757307352,0.9999940392,1.157504252,0.853998372,0.07587692239,3,6.384120934,0.2403459963,10553.51089,1,0.9999993045,3
detoned,2016-05-03,13,2259,0.005754758743,0.9999940392,1.157468112,0.8540294157,0.07586012617,3,6.383754214,0.2403319742,10558.44073,1,0.9999999415,3
detoned,2016-05-04,13,2260,0.005752212389,0.9999940392,1.157431995,0.8540604393,0.0758433411,3,6.383773921,0.240342521,10563.06504,1,0.9999999918,3
detoned,2016-05-05,13,2261,0.005749668288,0.9999940392,1.157395904,0.8540914429,0.07582656717,3,6.383791223,0.2403683054,10567.81726,1,0.9999999852,3
detoned,2016-05-06,13,2262,0.005747126437,0.9999940392,1.157359836,0.8541224264,0.07580980436,3,6.383742515,0.2403525968,10572.71459,1,0.9999999349,3
detoned,2016-05-09,13,2263,0.005744586832,0.9999940392,1.157323794,0.85415339,0.07579305266,3,6.383056984,0.2409797413,10579.78727,1,0.9999861312,3
detoned,2016-05-10,13,2264,0.00574204947,0.9999940392,1.157287775,0.8541843337,0.07577631206,3,6.383856523,0.2407244279,10583.95098,1,0.9999993793,3
detoned,2016-05-11,13,2265,0.005739514349,0.9999940392,1.157251781,0.8542152574,0.07575958255,3,6.383274258,0.2414082404,10591.34019,1,0.9999903311,3
detoned,2016-05-12,13,2266,0.005736981465,0.9999940392,1.157215812,0.8542461612,0.07574286412,3,6.383561848,0.2413022229,10595.97672,1,0.9999998756,3
detoned,2016-05-13,13,2267,0.005734450816,0.9999940392,1.157179867,0.8542770451,0.07572615675,3,6.383364343,0.2415592965,10601.43442,1,0.9999996656,3
detoned,2016-05-16,13,2268,0.005731922399,0.9999940392,1.157143946,0.8543079091,0.07570946043,3,6.383273764,0.2416507217,10606.11051,1,0.9999999392,3
